risk,path,issues
high,coqui-ai-TTS\tests\aux_tests\test_readme.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call
high,coqui-ai-TTS\tests\aux_tests\test_server.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,coqui-ai-TTS\TTS\demos\xtts_ft_demo\xtts_demo.py,forbidden_attr_call:system;forbidden_attr_call:system
high,coqui-ai-TTS\TTS\encoder\utils\prepare_voxceleb.py,forbidden_import:subprocess;forbidden_attr_call:call;forbidden_module_call:subprocess.call;forbidden_attr_call:call;forbidden_module_call:subprocess.call;forbidden_attr_call:call;forbidden_module_call:subprocess.call;forbidden_attr_call:call;forbidden_module_call:subprocess.call
high,coqui-ai-TTS\TTS\tts\utils\text\phonemizers\espeak_wrapper.py,forbidden_import:subprocess;forbidden_module_call:subprocess.getoutput;forbidden_module_call:subprocess.getoutput;forbidden_module_call:subprocess.run
high,coqui-ai-TTS\TTS\vc\layers\freevc\wavlm\wavlm.py,forbidden_call:eval
high,EvoAgentX\evoagentx\benchmark\benchmark.py,forbidden_call:exec;forbidden_call:exec
high,EvoAgentX\evoagentx\benchmark\nq.py,forbidden_call:eval
high,EvoAgentX\evoagentx\core\module_utils.py,forbidden_call:eval;forbidden_call:eval
high,EvoAgentX\evoagentx\hitl\hitl_gui.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,EvoAgentX\evoagentx\models\aliyun_model.py,forbidden_attr_call:call;forbidden_attr_call:call
high,EvoAgentX\evoagentx\optimizers\sew_optimizer.py,forbidden_call:eval
high,EvoAgentX\evoagentx\tools\cmd_toolkit.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:system
high,EvoAgentX\evoagentx\tools\interpreter_python.py,forbidden_call:exec
high,EvoAgentX\evoagentx\workflow\operators.py,forbidden_call:exec;forbidden_call:exec
high,EvoAgentX\evoagentx\benchmark\lcb_utils\evaluation.py,forbidden_import:subprocess;forbidden_call:exec;forbidden_call:eval;forbidden_call:exec
high,EvoAgentX\evoagentx\rag\embeddings\ollama_embedding.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call
high,EvoAgentX\Wonderful_workflow_corpus\invest\stock_analysis.py,forbidden_attr_call:system
high,llama-cpp-python\llama_cpp\server\errors.py,forbidden_call:compile;forbidden_call:compile
high,LLMTornado\src\LlmTornado.FsKb\LlmTornado.FsKb\tests\test_git_tracker.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,openclaw\skills\model-usage\scripts\model_usage.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_output
high,skills\skills\0xreisearch\ercdata\scripts\ercdata-cli.py,forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call
high,skills\skills\abhinavjp\ms-outlook-teams-assistant\scripts\scan_all.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\acastellana\vpn-rotate-skill\scripts\vpn.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\agmmnn\fal-ai\fal_api.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\aholake\vietstock\scripts\check_stock.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ainekomacx\blog-to-kindle\scripts\compile_epub.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ainekomacx\blog-to-kindle\scripts\send_to_kindle.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\akdeepankar\clip-it\clip.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.check_call;forbidden_module_call:subprocess.check_call
high,skills\skills\akegaviar\polyclaw\lib\wallet_manager.py,forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call
high,skills\skills\akegaviar\polyclaw\scripts\polyclaw.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\am-will\llm-council\scripts\llm_council.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run
high,skills\skills\am-will\read-github\scripts\gitmcp.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\amascia-gg\ggshield-scanner\ggshield_skill.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\amogower\nest-devices\scripts\nest-webhook.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\amogower\nest-devices\scripts\nest.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\andretuta\polymarket-agent\cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\andretuta\polymarket-agent\configure.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.check_call
high,skills\skills\andrewdmwalker\geo-optimization\scripts\geo-monitor.py,forbidden_import:subprocess
high,skills\skills\anton-roos\finance\scripts\market_watchlist.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\araa47\gemini-stt\transcribe.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\araa47\local-stt\scripts\local-stt.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\arc-claw-bot\fulcra-morning-briefing\collect_briefing_data.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\arc-claw-bot\openclaw-news\scripts\agent_collect.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\ashutosh887\moodcast\scripts\moodcast.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\atefr\niri-ipc\scripts\niri.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\atefr\niri-ipc\scripts\niri_ctl.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\bluelyw\veo3-video-gen\scripts\generate_video.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\boilerrat\protom-bridge-email\scripts\send_email.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_output
high,skills\skills\borahm\recipe-to-list\scripts\recipe_to_list.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\c-goro\skillguard\test-fixtures\evasive-09-python-pickle\cache.py,forbidden_call:exec;forbidden_attr_call:call;forbidden_call:compile
high,skills\skills\cgnl\supermarkt-prijzen\ah-recipes.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\chocomintx\xiaohongshutools\scripts\request\web\encrypt\config.py,forbidden_call:eval
high,skills\skills\christianhaberl\revolut-business\scripts\setup.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\consort-tech\organize-tg\scripts\add_new_companies.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\consort-tech\organize-tg\scripts\append_contacts.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\consort-tech\organize-tg\scripts\review_list.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\consort-tech\organize-tg\scripts\setup.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\consort-tech\organize-tg\scripts\ultra_strict_filter.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\crimsondevil333333\collaboration-helper\tests\test_collaboration_helper.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\crimsondevil333333\context-onboarding\tests\test_context_onboarding.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\crimsondevil333333\memory-keeper\scripts\memory_sync.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\crimsondevil333333\memory-keeper\tests\test_memory_sync.py,forbidden_import:subprocess;forbidden_module_call:subprocess.CalledProcessError
high,skills\skills\crimsondevil333333\ops-dashboard\scripts\ops_dashboard.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\crimsondevil333333\ops-dashboard\tests\test_ops_dashboard.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\crimsondevil333333\policy-lawyer\tests\test_policy_lawyer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\cvsloane\ms365\ms365_cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\cyberfront-ai\pinterest\scripts\pinterest_api.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call
high,skills\skills\dagmawibabi\addis-assistant-stt\scripts\stt.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dagmawibabi\addis-assistant-stt\scripts\translate.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dannyshmueli\github-pat\scripts\gh.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\dannyshmueli\github-token\scripts\gh.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\davestarling\moltbot-adsb-overhead\scripts\adsb_overhead_notify.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\davestarling\moltbot-satellite-copilot\scripts\orchestrator.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\davestarling\moltbot-satellite-copilot\scripts\radio_scheduler.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.run
high,skills\skills\davestarling\satellite-copilot\scripts\orchestrator.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\davestarling\satellite-copilot\scripts\radio_scheduler.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.run
high,skills\skills\dbhurley\github-pr\scripts\github-pr.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dbhurley\pi-orchestration\scripts\orchestrate.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_attr_call:system;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\dbhurley\pptx-creator\scripts\create_pptx.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dbhurley\tmdb\scripts\tmdb.py,forbidden_import:subprocess
high,skills\skills\devpranoy\ultrahuman-openclaw\scripts\ultrahuman_summary.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\input-guard\evals\run.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\input-guard\scripts\llm_scanner.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\input-guard\scripts\scan.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\memory-scan\evals\run.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\memory-scan\scripts\memory-scan.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\skill-scan\skill_scan\clawhub.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.check_output
high,skills\skills\dgriffin831\skill-scan\skill_scan\cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\skill-scan\skill_scan\llm_analyzer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\dgriffin831\skill-scan\test-fixtures\backdoor-magic-string\process.py,forbidden_import:subprocess;forbidden_call:exec;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\dgriffin831\skill-scan\test-fixtures\command-injection-eval\calculate.py,forbidden_call:eval;forbidden_call:exec
high,skills\skills\dgriffin831\skill-scan\test-fixtures\evasive-09-python-pickle\cache.py,forbidden_call:exec;forbidden_attr_call:call;forbidden_call:compile
high,skills\skills\dgriffin831\skill-scan\test-fixtures\obfuscation-base64\process.py,forbidden_call:exec
high,skills\skills\dillera\tube-summary\scripts\youtube-search.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ericrosenberg\strava-cycling-coach\scripts\analyze_and_notify.py,forbidden_import:subprocess
high,skills\skills\felmonon\trust-protocol\atp.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\felmonon\trust-protocol\demo.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\felmonon\trust-protocol\moltbook_trust.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\flokiew\ibkr-trader\scripts\keepalive.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\florianbeer\network-scanner\scripts\scan.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\fossilizedcarlos\krea-api\krea_api.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\g0head\kicad-pcb\scripts\kicad_pcb.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\globalcaos\youtube-ultimate\scripts\youtube.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\gnufoo\cryptowallet\scripts\balance_checker.py,forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call
high,skills\skills\gnufoo\cryptowallet\scripts\contract_interactor.py,forbidden_attr_call:call
high,skills\skills\gnufoo\cryptowallet\scripts\token_sender.py,forbidden_attr_call:call
high,skills\skills\gravyxbt\x-voice-match\scripts\analyze_voice.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\gravyxbt\x-voice-match\scripts\generate_post.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\guccidgi\notebooklm-skill\scripts\run.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\guccidgi\notebooklm-skill\scripts\setup_environment.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\guccidgi\notebooklm-skill\scripts\__init__.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\guoqiao\mlx-stt\mlx-stt.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\hegghammer\location-awareness\scripts\location.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\heiheimaoya\xiaohongshu\workflow.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\henrikback\camera-watch\scripts\camera_watch.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\hhhh124hhhh\ai-video-gen-tools\add_voiceover.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\hhhh124hhhh\ai-video-gen-tools\generate_video.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\hhhh124hhhh\ai-video-gen-tools\images_to_video.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\hsooooo\korea-metropolitan-bus-alerts\scripts\rule_wizard.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\hsooooo\korea-metropolitan-bus-alerts\scripts\setup.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\hughpyle\keep\keep\api.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\hughpyle\keep\keep\config.py,forbidden_attr_call:system
high,skills\skills\hughpyle\keep\tests\test_cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\hughpyle\keep\tests\test_summarizers.py,forbidden_attr_call:system
high,skills\skills\hughpyle\keep\keep\providers\mlx.py,forbidden_attr_call:system
high,skills\skills\hugosbl\deploy-kit\scripts\deploy.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\idanmann10\startclaw-optimizer\scripts\dashboard.py,forbidden_attr_call:system
high,skills\skills\idanmann10\startclaw-optimizer\scripts\scheduler.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\impkind\whisper-mlx-local\scripts\transcriber.py,forbidden_attr_call:system
high,skills\skills\itrocker\nanobanana-ppt-skills\video_composer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\itsclawdbro\skill-defender\scripts\aggregate_scan.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\jeffaf\bluesky\tests\test_cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\joetomasone\dashboard\src\app.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\johnmci\smalltalk\smalltalk.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run;forbidden_attr_call:system
high,skills\skills\johnsonfarmsus\claw-conductor\scripts\consolidator.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\johnsonfarmsus\claw-conductor\scripts\decomposer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\johnsonfarmsus\claw-conductor\scripts\project_manager.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\johnsonfarmsus\claw-conductor\scripts\worker_pool.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\jooey\callmac\scripts\generate_tts.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\jooey\callmac\scripts\merge_audio.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\jooey\callmac\scripts\play_audio.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\justinhartbiz\yt-to-blog\scripts\fetch_transcripts.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\scripts\briefing.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\scripts\earnings.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\scripts\fetch_news.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\scripts\research.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\scripts\setup.py,forbidden_import:subprocess
high,skills\skills\kesslerio\finance-news\scripts\summarize.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\scripts\translate_portfolio.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\kesslerio\finance-news\tests\test_briefing.py,forbidden_import:subprocess
high,skills\skills\kesslerio\finance-news\tests\test_research.py,forbidden_import:subprocess;forbidden_module_call:subprocess.TimeoutExpired
high,skills\skills\kinmeic\yoebao-bazi\bazi.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\kinmeic\yoebao-yao\yao.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\latisen\apple-mail-moltbot-skill\scripts\get_messages.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\latisen\apple-mail-moltbot-skill\scripts\get_message_content.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\latisen\apple-mail-moltbot-skill\scripts\list_accounts.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\latisen\apple-mail-moltbot-skill\scripts\list_mailboxes.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\lucakaufmann\appletv\scripts\appletv.py,forbidden_import:subprocess;forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\maddiedreese\substack-formatter\copy_to_substack.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\mainfraame\etrade-pelosi-bot\setup.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call;forbidden_module_call:subprocess.check_call
high,skills\skills\mainfraame\clawback\src\clawback\telegram_notifier.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mainfraame\clawback\src\clawback\congress_data\setup_cron.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run
high,skills\skills\mainfraame\etrade-pelosi-bot\src\congress_data\setup_cron.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run
high,skills\skills\manas-io-ai\legaldoc-ai\execution\clause_extractor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\manas-io-ai\legaldoc-ai\execution\document_summarizer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\manas-io-ai\legaldoc-ai\execution\legaldoc.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mayuqi-crypto\stealth-browser\scripts\task_runner.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\michaelgathara\youtube-watcher\scripts\get_transcript.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mightyprime1\task-status\scripts\send_status.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mightyprime1\task-status\scripts\send_status_with_logging.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mightyprime1\task-status\scripts\test_send_status.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mkoslacz\claw-face\scripts\avatar.py,forbidden_attr_call:system
high,skills\skills\mkrdiop\docker-diag\log_processor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\mourad-ghafiri\git-notes-memory\memory.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\ngutman\video-subtitles\scripts\generate_srt.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\nickian\remarkable\scripts\article2ebook.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\nickian\supernote-cloud\scripts\article2ebook.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
